Site identification,Year,Transect,Quadrat,Species Common Name,Count
5,2017,12.1,-57.9,Butter Clam,2
5,2017,12.1,-57.9,Varnish Clam,0
5,2017,12.1,-50.6,Manila Clam,6
5,2017,12.1,-50.6,Littleneck Clam,26
5,2017,12.1,-50.6,Butter Clam,3
5,2017,12.1,-50.6,Varnish Clam,0
5,2017,12.1,16.1,Manila Clam,23
5,2017,12.1,16.1,Littleneck Clam,4
5,2017,12.1,16.1,Butter Clam,0
5,2017,12.1,16.1,Varnish Clam,37
5,2017,15.8,-34.7,Manila Clam,0
5,2017,15.8,-34.7,Littleneck Clam,18
5,2017,15.8,-34.7,Butter Clam,3
5,2017,15.8,-34.7,Varnish Clam,37
5,2017,15.8,10.9,Manila Clam,14
5,2017,15.8,10.9,Littleneck Clam,1
5,2017,15.8,10.9,Butter Clam,0
5,2017,15.8,10.9,Varnish Clam,21
5,2017,15.8,50,Manila Clam,0
5,2017,15.8,50,Littleneck Clam,0
5,2017,15.8,50,Butter Clam,0
5,2017,15.8,50,Varnish Clam,0
5,2017,21.7,-62.1,Manila Clam,0
5,2017,21.7,-62.1,Littleneck Clam,7
5,2017,21.7,-62.1,Butter Clam,14
5,2017,21.7,-62.1,Varnish Clam,0
5,2017,21.7,-33.3,Manila Clam,6
5,2017,21.7,-33.3,Littleneck Clam,30
5,2017,21.7,-33.3,Butter Clam,3
5,2017,21.7,-33.3,Varnish Clam,0
5,2017,21.7,37.3,Manila Clam,0
5,2017,21.7,37.3,Littleneck Clam,0
5,2017,21.7,37.3,Butter Clam,0
5,2017,21.7,37.3,Varnish Clam,0
5,2017,26.9,-58.9,Manila Clam,0
5,2017,26.9,-58.9,Littleneck Clam,5
5,2017,26.9,-58.9,Butter Clam,13
5,2017,26.9,-58.9,Varnish Clam,0
5,2017,26.9,-24.3,Manila Clam,2
5,2017,26.9,-24.3,Littleneck Clam,11
5,2017,26.9,-24.3,Butter Clam,0
5,2017,26.9,-24.3,Varnish Clam,0
5,2017,26.9,21,Manila Clam,14
5,2017,26.9,21,Littleneck Clam,1
5,2017,26.9,21,Butter Clam,0
5,2017,26.9,21,Varnish Clam,82
5,2017,31.8,-33.8,Manila Clam,22
5,2017,31.8,-33.8,Littleneck Clam,12
5,2017,31.8,-33.8,Butter Clam,2
5,2017,31.8,-33.8,Varnish Clam,82
5,2017,31.8,0.5,Manila Clam,216
5,2017,31.8,0.5,Littleneck Clam,21
5,2017,31.8,0.5,Butter Clam,3
5,2017,31.8,0.5,Varnish Clam,22
5,2017,31.8,41.3,Manila Clam,0
5,2017,31.8,41.3,Littleneck Clam,0
5,2017,31.8,41.3,Butter Clam,0
5,2017,31.8,41.3,Varnish Clam,14
5,2017,37.6,-47.5,Manila Clam,6
5,2017,37.6,-47.5,Littleneck Clam,11
5,2017,37.6,-47.5,Butter Clam,11
5,2017,37.6,-47.5,Varnish Clam,0
5,2017,37.6,-25.9,Manila Clam,207
5,2017,37.6,-25.9,Littleneck Clam,22
5,2017,37.6,-25.9,Butter Clam,3
5,2017,37.6,-25.9,Varnish Clam,1
5,2017,37.6,-15.5,Manila Clam,184
5,2017,37.6,-15.5,Littleneck Clam,15
5,2017,37.6,-15.5,Butter Clam,6
5,2017,37.6,-15.5,Varnish Clam,0
6,2017,5.6,-4.4,Manila Clam,0
6,2017,5.6,-4.4,Littleneck Clam,22
6,2017,5.6,-4.4,Butter Clam,9
6,2017,5.6,-4.4,Varnish Clam,0
6,2017,5.6,0.6,Manila Clam,0
6,2017,5.6,0.6,Littleneck Clam,17
6,2017,5.6,0.6,Butter Clam,1
6,2017,5.6,0.6,Varnish Clam,0
6,2017,5.6,8.6,Manila Clam,2
6,2017,5.6,8.6,Littleneck Clam,6
6,2017,5.6,8.6,Butter Clam,0
6,2017,5.6,8.6,Varnish Clam,0
6,2017,4.8,-9.9,Manila Clam,0
6,2017,4.8,-9.9,Littleneck Clam,9
6,2017,4.8,-9.9,Butter Clam,7
6,2017,4.8,-9.9,Varnish Clam,0
6,2017,4.8,-6.6,Manila Clam,0
6,2017,4.8,-6.6,Littleneck Clam,2
6,2017,4.8,-6.6,Butter Clam,6
6,2017,4.8,-6.6,Varnish Clam,0
6,2017,4.8,9.6,Manila Clam,1
6,2017,4.8,9.6,Littleneck Clam,14
6,2017,4.8,9.6,Butter Clam,0
6,2017,4.8,9.6,Varnish Clam,0
6,2017,9,-4.5,Manila Clam,0
6,2017,9,-4.5,Littleneck Clam,19
6,2017,9,-4.5,Butter Clam,6
6,2017,9,-4.5,Varnish Clam,0
6,2017,9,15.5,Manila Clam,1
6,2017,9,15.5,Littleneck Clam,4
6,2017,9,15.5,Butter Clam,0
6,2017,9,15.5,Varnish Clam,0
6,2017,9,18.1,Manila Clam,1
6,2017,9,18.1,Littleneck Clam,3
6,2017,9,18.1,Butter Clam,0
6,2017,9,18.1,Varnish Clam,0
6,2017,20.1,-18.3,Manila Clam,0
6,2017,20.1,-18.3,Littleneck Clam,2
6,2017,20.1,-18.3,Butter Clam,1
6,2017,20.1,-18.3,Varnish Clam,1
6,2017,20.1,-14.8,Manila Clam,3
6,2017,20.1,-14.8,Littleneck Clam,2
6,2017,20.1,-14.8,Butter Clam,7
6,2017,20.1,-14.8,Varnish Clam,0
6,2017,20.1,-5.2,Manila Clam,0
6,2017,20.1,-5.2,Littleneck Clam,8
6,2017,20.1,-5.2,Butter Clam,7
6,2017,20.1,-5.2,Varnish Clam,0
6,2017,21.7,-6.5,Manila Clam,2
6,2017,21.7,-6.5,Littleneck Clam,9
6,2017,21.7,-6.5,Butter Clam,3
6,2017,21.7,-6.5,Varnish Clam,0
6,2017,21.7,7.8,Manila Clam,0
6,2017,21.7,7.8,Littleneck Clam,11
6,2017,21.7,7.8,Butter Clam,6
6,2017,21.7,7.8,Varnish Clam,0
6,2017,21.7,14.1,Manila Clam,0
6,2017,21.7,14.1,Littleneck Clam,20
6,2017,21.7,14.1,Butter Clam,5
6,2017,21.7,14.1,Varnish Clam,0
6,2017,24.9,-13.5,Manila Clam,0
6,2017,24.9,-13.5,Littleneck Clam,6
6,2017,24.9,-13.5,Butter Clam,10
6,2017,24.9,-13.5,Varnish Clam,0
6,2017,24.9,11.9,Manila Clam,12
6,2017,24.9,11.9,Littleneck Clam,8
6,2017,24.9,11.9,Butter Clam,1
6,2017,24.9,11.9,Varnish Clam,1
6,2017,24.9,19,Manila Clam,11
6,2017,24.9,19,Littleneck Clam,4
6,2017,24.9,19,Butter Clam,2
6,2017,24.9,19,Varnish Clam,1
